,ap_mac,ap_name,rssi,timestamp,room
310,94:d4:69:fd:b1:07,,-73,1714719321.3290172,LC405
311,94:d4:69:fd:b1:08,stop&go,-76,1714719321.3290172,LC405
312,94:d4:69:fd:b1:09,TOSS2024,-77,1714719321.3290172,LC405
313,94:d4:69:fd:b1:0a,,-87,1714719321.3290172,LC405
314,94:d4:69:fd:b1:0b,Guest-CentraleSupelec,-87,1714719321.3290172,LC405
315,94:d4:69:fd:b1:0c,CD91,-87,1714719321.3290172,LC405
316,94:d4:69:fd:b1:0d,START UP FOR KIDS,-87,1714719321.3290172,LC405
317,94:d4:69:fd:b1:0e,,-87,1714719321.3290172,LC405
318,94:d4:69:fd:b1:0f,eduroam,-87,1714719321.3290172,LC405
319,94:d4:69:fd:b2:20,eduroam,-64,1714719321.3290172,LC405
320,94:d4:69:fd:b2:21,,-63,1714719321.3290172,LC405
321,94:d4:69:fd:b2:22,START UP FOR KIDS,-63,1714719321.3290172,LC405
322,94:d4:69:fd:b2:23,CD91,-63,1714719321.3290172,LC405
323,94:d4:69:fd:b2:24,Guest-CentraleSupelec,-63,1714719321.3290172,LC405
324,94:d4:69:fd:b2:25,,-63,1714719321.3290172,LC405
325,94:d4:69:fd:b2:26,fabrique2024,-63,1714719321.3290172,LC405
326,94:d4:69:fd:b2:27,stop&go,-74,1714719321.3290172,LC405
327,94:d4:69:fd:b2:28,stop&go,-63,1714719321.3290172,LC405
328,94:d4:69:fd:b2:29,TOSS2024,-63,1714719321.3290172,LC405
329,94:d4:69:fd:b2:2b,Guest-CentraleSupelec,-74,1714719321.3290172,LC405
330,94:d4:69:fd:b2:2c,CD91,-74,1714719321.3290172,LC405
331,94:d4:69:fd:b2:2d,START UP FOR KIDS,-74,1714719321.3290172,LC405
332,94:d4:69:fd:b2:2f,eduroam,-74,1714719321.3290172,LC405
333,1c:1e:e3:94:17:f8,IFP_17f8,-77,1714719329.3120298,LC405
334,28:ee:52:ae:77:08,Le Toucan D\xc3\xa9cha\xc3\xaen\xc3\xa9,-81,1714719329.3120298,LC405
335,70:d3:79:39:de:28,stop&go,-83,1714719329.3120298,LC405
336,94:d4:69:fa:9a:00,eduroam,-75,1714719329.3120298,LC405
